"","Binaria","Ordinal","rpb","pvalue","Bin_0","Bin_1","Missing"
"781","X4","SF12_M1_11_v1","0.0570738910202975","0.80347338596508","191","3","38"
"782","X4","SF12_M1_12_v1","0.031785259509549","0.889779812430127","191","3","38"
"783","X5","Há quanto tempo em São Paulo se de outro local",NA,NA,"25","0","0"
"784","X5","Quantidade de cirurgias na coluna","-0.111702055597661","0.654285743851693","108","3","35"
"785","X5","Trabalho_Cansativo","-0.187279766703681","0.504759245033896","130","2","7"
"786","X5","Licenca_Tempo",NA,NA,"6","0","0"
"787","X5","Tempo com a dor nas costas","-0.545043600476201","0.0502387675700202","132","2","8"
"788","X5","Tempo com dor que irradia p/ as pernas","-0.410911893809434","0.141589206223448","131","2","8"
"789","X5","Andar_velocidade","0.558513029116106","0.0449633159362273","131","2","2"
"790","X5","Dor_costas_VAS","-0.415630465577997","0.0754599441130074","161","3","17"
"791","X5","Intensidade da dor nas pernas","-0.272117009103204","0.191161498899469","178","4","20"
"792","X5","IDADE","0.194743049166838","0.27465506050132","193","6","3"
"793","X5","BPI_3_v1","-0.057334784780821","0.748278422511107","192","6","38"
"794","X5","BPI_4_v1","-0.110639723045509","0.535595372065445","192","6","38"
"795","X5","BPI_5_v1","-0.127969951656703","0.473595852120051","192","6","38"
"796","X5","Intensidade da dor no momento","-0.463189500429768","0.0978656676069273","129","2","0"
"797","X5","BPI_8_v1","-0.110805499240083","0.610585365890761","135","4","21"
"798","X5","BPI - Atividde geral","0.0623554107924117","0.776636837851337","127","4","24"
"799","X5","BPI - Humor","0.136176662424342","0.535295472179745","127","4","24"
"800","X5","BPI - Habilidade de caminhar","0.173869260086678","0.428412063002156","127","4","24"
"801","X5","BPI - Trabalho","0.0964767186015624","0.660628570924201","127","4","24"
"802","X5","BPI - Relacionamento com outras pessoas","0.145173560169779","0.508632438617288","127","4","24"
"803","X5","BPI - Sono","0.0877407380086849","0.689698729043679","127","4","24"
"804","X5","BPI - Habilidade para apreciar a vida","0.118810270291393","0.588655262343367","127","4","24"
"805","X5","Oswestry1_v1","0.0254535565395813","0.887095636532333","188","6","38"
"806","X5","Oswestry2_v1","0.0433682365394786","0.808841679965679","188","6","38"
"807","X5","Oswestry3_v1","0.0954441833653936","0.594329968411438","188","6","38"
"808","X5","Oswestry4_v1","0.0781494989055545","0.662825481861509","188","6","38"
"809","X5","Oswestry5_v1","0.0731339996682963","0.683258849116306","188","6","38"
"810","X5","Oswestry6_v1","0.087327819732183","0.626078528231671","188","6","38"
"811","X5","Oswestry7_v1","0.0348237155552279","0.845978946077328","188","6","38"
"812","X5","Oswestry8_v1","0.107852739597739","0.547258982851432","188","6","38"
"813","X5","Oswestry9_v1","0.100805565998759","0.573767157174663","188","6","38"
"814","X5","Oswestry10_v1","0.106981260625089","0.550504241317316","188","6","38"
"815","X5","Somatoria_Owestry","0.0817229547425528","0.648416372211959","188","6","38"
"816","X5","Ord_RMDQ","0.0330283341230678","0.894550115364507","109","3","23"
"817","X5","SF12_M1_1_v1","0.00868701193966861","0.961353532594242","188","6","38"
"818","X5","SF12_M1_2_v1","-0.00872047004554997","0.961204801583992","188","6","38"
"819","X5","SF12_M1_3_v1","-0.0319128119631361","0.858713011519818","188","6","38"
"820","X5","SF12_M1_4_v1","-0.0215013014081774","0.904535759338101","188","6","38"
"821","X5","SF12_M1_5_v1","-0.012277035507026","0.945403498893717","188","6","38"
"822","X5","SF12_M1_6_v1","0.0240109309171038","0.893455680403739","188","6","38"
"823","X5","SF12_M1_7_v1","0.0203908661495605","0.909444380756393","188","6","38"
"824","X5","SF12_M1_8_v1","0.0696524918761202","0.697580397446236","188","6","38"
"825","X5","SF12_M1_9_v1","-0.0778265215040444","0.664134033871789","188","6","38"
"826","X5","SF12_M1_10_v1","-0.0524734351776711","0.769734321153659","188","6","38"
"827","X5","SF12_M1_11_v1","-0.0734828390881373","0.681829972837754","188","6","38"
"828","X5","SF12_M1_12_v1","-0.107719665431305","0.547753923149802","188","6","38"
"829","X6","Há quanto tempo em São Paulo se de outro local","0.0951135784621577","0.842644191264313","24","1","0"
"830","X6","Quantidade de cirurgias na coluna","0.460426369116753","0.0184178868781708","105","6","35"
"831","X6","Trabalho_Cansativo","-0.151222961719404","0.36828022660925","123","9","7"
"832","X6","Licenca_Tempo",NA,NA,"6","0","0"
"833","X6","Tempo com a dor nas costas","0.0451525707499136","0.787881090298361","125","9","8"
"834","X6","Tempo com dor que irradia p/ as pernas","-0.00125759757277648","0.994030507225556","124","9","8"
"835","X6","Andar_velocidade","-0.490720037462136","0.00298905698138953","124","9","2"
"836","X6","Dor_costas_VAS","0.141395442932693","0.364375388753528","154","10","17"
"837","X6","Intensidade da dor nas pernas","0.180945446808258","0.221957091377104","171","11","20"
"838","X6","IDADE","0.616876584153187","8.40946277914887e-06","187","12","3"
"839","X6","BPI_3_v1","0.0938095010558037","0.509010854850075","186","12","38"
"840","X6","BPI_4_v1","0.0206699772407262","0.884370928640253","186","12","38"
"841","X6","BPI_5_v1","0.10567583962485","0.456861732646656","186","12","38"
"842","X6","Intensidade da dor no momento","0.0758191405678545","0.64223199973124","121","10","0"
"843","X6","BPI_8_v1","-0.293445611858399","0.0765054662894886","130","9","21"
"844","X6","BPI - Atividde geral","0.0731940401745191","0.664084395754355","122","9","24"
"845","X6","BPI - Humor","0.0170554671520639","0.919423610366742","122","9","24"
"846","X6","BPI - Habilidade de caminhar","0.312266596684127","0.0622323889248736","122","9","24"
"847","X6","BPI - Trabalho","0.0665945342097018","0.692769625122553","122","9","24"
"848","X6","BPI - Relacionamento com outras pessoas","0.0975813559127951","0.562492480879264","122","9","24"
"849","X6","BPI - Sono","0.366193243744753","0.0283590368188428","122","9","24"
"850","X6","BPI - Habilidade para apreciar a vida","0.255116933553031","0.128527113410275","122","9","24"
"851","X6","Oswestry1_v1","-0.00709308890495006","0.960354285675355","182","12","38"
"852","X6","Oswestry2_v1","0.178519934221521","0.209969821822695","182","12","38"
"853","X6","Oswestry3_v1","0.143135088897106","0.315175152730168","182","12","38"
"854","X6","Oswestry4_v1","0.089403419362484","0.53074662685557","182","12","38"
"855","X6","Oswestry5_v1","0.127772018008725","0.370052722839742","182","12","38"
"856","X6","Oswestry6_v1","0.0163634984955302","0.908699992878087","182","12","38"
"857","X6","Oswestry7_v1","0.0398385055457165","0.780076517508105","182","12","38"
"858","X6","Oswestry8_v1","-0.102432063044672","0.472551044044864","182","12","38"
"859","X6","Oswestry9_v1","0.0407471327916781","0.775192905964815","182","12","38"
"860","X6","Oswestry10_v1","0.0477232715488634","0.73800475831635","182","12","38"
"861","X6","Somatoria_Owestry","0.0610744103212111","0.668566681211126","182","12","38"
"862","X6","Ord_RMDQ","0.0485472304435944","0.780392980586307","103","9","23"
"863","X6","SF12_M1_1_v1","-0.0271383444773865","0.849155306188367","182","12","38"
"864","X6","SF12_M1_2_v1","0.0505048240604062","0.723339565073112","182","12","38"
"865","X6","SF12_M1_3_v1","-0.0975655977225323","0.493871469041936","182","12","38"
"866","X6","SF12_M1_4_v1","-0.0245975968311401","0.863132283730399","182","12","38"
"867","X6","SF12_M1_5_v1","0.0169178292232179","0.905621226053674","182","12","38"
"868","X6","SF12_M1_6_v1","-0.0964595922143218","0.498787226205702","182","12","38"
"869","X6","SF12_M1_7_v1","-0.0989832100189895","0.48760855438877","182","12","38"
"870","X6","SF12_M1_8_v1","-0.0386217656128259","0.786629622625454","182","12","38"
"871","X6","SF12_M1_9_v1","0.153105078626447","0.282558708541258","182","12","38"
"872","X6","SF12_M1_10_v1","0.176033547860799","0.216414886247578","182","12","38"
"873","X6","SF12_M1_11_v1","0.111951596985481","0.432338627798292","182","12","38"
"874","X6","SF12_M1_12_v1","0.163324388597813","0.251566049922443","182","12","38"
"875","Livrar_costas","Há quanto tempo em São Paulo se de outro local","-0.633346513361635","0.0699015896811181","3","17","5"
"876","Livrar_costas","Quantidade de cirurgias na coluna","-0.220824479494493","0.284935685964181","7","64","75"
"877","Livrar_costas","Trabalho_Cansativo","-0.153148180478984","0.334643929536006","13","92","34"
"878","Livrar_costas","Licenca_Tempo",NA,NA,"0","6","0"
"879","Livrar_costas","Tempo com a dor nas costas","-0.0280365122053385","0.857002268941477","14","92","36"
"880","Livrar_costas","Tempo com dor que irradia p/ as pernas","-0.365861037392877","0.0171451999858998","14","92","35"
"881","Livrar_costas","Andar_velocidade","0.174751782232013","0.264481949319768","14","88","33"
"882","Livrar_costas","Dor_costas_VAS","0.247291365428437","0.0889148092839381","16","102","63"
"883","Livrar_costas","Intensidade da dor nas pernas","-0.602025887717273","2.09735193644299e-05","15","110","77"
"884","Livrar_costas","IDADE","-0.191749737040563","0.20362529620737","15","95","92"
"885","Livrar_costas","BPI_3_v1","-0.160228781500553","0.262680184864416","16","112","108"
"886","Livrar_costas","BPI_4_v1","-0.160500766960577","0.261866829102008","16","112","108"
"887","Livrar_costas","BPI_5_v1","-0.146575208923126","0.30573400726453","16","112","108"
"888","Livrar_costas","Intensidade da dor no momento","0.195479120868513","0.213845955292375","14","86","31"
"889","Livrar_costas","BPI_8_v1","0.028083745204933","0.865011113354862","11","98","51"
"890","Livrar_costas","BPI - Atividde geral","0.0131458852785272","0.93661899568259","12","86","57"
"891","Livrar_costas","BPI - Humor","-0.0491617182013944","0.766126489704493","12","86","57"
"892","Livrar_costas","BPI - Habilidade de caminhar","-0.00238784402410703","0.988475802630057","12","86","57"
"893","Livrar_costas","BPI - Trabalho","0.0800192716904906","0.628151988985576","12","86","57"
"894","Livrar_costas","BPI - Relacionamento com outras pessoas","-0.109904354729539","0.505681508352868","12","86","57"
"895","Livrar_costas","BPI - Sono","-0.190030034236511","0.248709137072215","12","86","57"
"896","Livrar_costas","BPI - Habilidade para apreciar a vida","-0.0287373839072441","0.861987608919961","12","86","57"
"897","Livrar_costas","Oswestry1_v1","-0.0153521375783313","0.915230481127048","16","109","107"
"898","Livrar_costas","Oswestry2_v1","0.0743341971192462","0.606090862115977","16","109","107"
"899","Livrar_costas","Oswestry3_v1","0.0857264749207311","0.551979045992961","16","109","107"
"900","Livrar_costas","Oswestry4_v1","0.0135218714898737","0.925305424377312","16","109","107"
"901","Livrar_costas","Oswestry5_v1","0.10447752421976","0.468358501176818","16","109","107"
"902","Livrar_costas","Oswestry6_v1","0.142966526014107","0.320598851990362","16","109","107"
"903","Livrar_costas","Oswestry7_v1","-0.120972656147602","0.400937015349784","16","109","107"
"904","Livrar_costas","Oswestry8_v1","-0.0459455619957791","0.75001423452253","16","109","107"
"905","Livrar_costas","Oswestry9_v1","-0.0235816245873331","0.870118869246664","16","109","107"
"906","Livrar_costas","Oswestry10_v1","-0.0710373576170022","0.622176628811465","16","109","107"
"907","Livrar_costas","Somatoria_Owestry","0.0149178394897911","0.917619976248181","16","109","107"
"908","Livrar_costas","Ord_RMDQ","0.0695664202144801","0.717767353497959","8","75","52"
"909","Livrar_costas","SF12_M1_1_v1","-0.216698050438654","0.131189068717783","16","109","107"
"910","Livrar_costas","SF12_M1_2_v1","0.149706664648016","0.298220762498113","16","109","107"
"911","Livrar_costas","SF12_M1_3_v1","0.200431527823046","0.162961429078517","16","109","107"
"912","Livrar_costas","SF12_M1_4_v1","0.182925119900167","0.203205631162453","16","109","107"
"913","Livrar_costas","SF12_M1_5_v1","0.101188981943787","0.482504114515724","16","109","107"
"914","Livrar_costas","SF12_M1_6_v1","0.0906795570592735","0.529206780943969","16","109","107"
"915","Livrar_costas","SF12_M1_7_v1","0.120441225874326","0.403015129830093","16","109","107"
"916","Livrar_costas","SF12_M1_8_v1","-0.0756072095447822","0.599929218773088","16","109","107"
"917","Livrar_costas","SF12_M1_9_v1","0.0613737277922746","0.670340900285547","16","109","107"
"918","Livrar_costas","SF12_M1_10_v1","0.179572092028324","0.211666390860331","16","109","107"
"919","Livrar_costas","SF12_M1_11_v1","0.0812577253562294","0.572924141467452","16","109","107"
"920","Livrar_costas","SF12_M1_12_v1","0.110650621744944","0.442428425864024","16","109","107"
"921","Livrar_perna","Há quanto tempo em São Paulo se de outro local","0.633346513361635","0.0699015896811181","17","3","5"
"922","Livrar_perna","Quantidade de cirurgias na coluna","0.419397451600416","0.0638753787548366","66","5","75"
"923","Livrar_perna","Trabalho_Cansativo","0.153148180478984","0.334643929536006","92","13","34"
"924","Livrar_perna","Licenca_Tempo",NA,NA,"6","0","0"
"925","Livrar_perna","Tempo com a dor nas costas","0.0280365122053385","0.857002268941477","92","14","36"
"926","Livrar_perna","Tempo com dor que irradia p/ as pernas","0.365861037392877","0.0171451999858998","92","14","35"
"927","Livrar_perna","Andar_velocidade","-0.174751782232013","0.264481949319768","88","14","33"
"928","Livrar_perna","Dor_costas_VAS","-0.232346490356816","0.123497529855942","104","14","63"
"929","Livrar_perna","Intensidade da dor nas pernas","0.667877532530171","3.09341328769103e-06","111","14","77"
"930","Livrar_perna","IDADE","0.213632023444962","0.164024659853089","96","14","92"
"931","Livrar_perna","BPI_3_v1","0.127380337822442","0.391184948594499","114","14","108"
"932","Livrar_perna","BPI_4_v1","0.130625921754335","0.379192574145603","114","14","108"
"933","Livrar_perna","BPI_5_v1","0.0954473921516357","0.520809428752568","114","14","108"
"934","Livrar_perna","Intensidade da dor no momento","-0.195479120868513","0.213845955292375","86","14","31"
"935","Livrar_perna","BPI_8_v1","-0.0175434207096022","0.917714852547583","99","10","51"
"936","Livrar_perna","BPI - Atividde geral","-0.00617789696099014","0.970893926680471","87","11","57"
"937","Livrar_perna","BPI - Humor","0.0413804144624296","0.806895173920487","87","11","57"
"938","Livrar_perna","BPI - Habilidade de caminhar","-0.0261900057467612","0.87706618606009","87","11","57"
"939","Livrar_perna","BPI - Trabalho","-0.082874216939471","0.62429835194298","87","11","57"
"940","Livrar_perna","BPI - Relacionamento com outras pessoas","0.0828802471493178","0.624273099827504","87","11","57"
"941","Livrar_perna","BPI - Sono","0.143099821144481","0.397137812207578","87","11","57"
"942","Livrar_perna","BPI - Habilidade para apreciar a vida","-0.0229231433598825","0.892302007652384","87","11","57"
"943","Livrar_perna","Oswestry1_v1","0.060200476134268","0.687263563472722","111","14","107"
"944","Livrar_perna","Oswestry2_v1","-0.0505434050572085","0.735393481864419","111","14","107"
"945","Livrar_perna","Oswestry3_v1","-0.0393834373136486","0.792308376462085","111","14","107"
"946","Livrar_perna","Oswestry4_v1","0.0160174966373699","0.914726353886163","111","14","107"
"947","Livrar_perna","Oswestry5_v1","-0.0504658294111698","0.735784596760607","111","14","107"
"948","Livrar_perna","Oswestry6_v1","-0.101427430227859","0.49734261009595","111","14","107"
"949","Livrar_perna","Oswestry7_v1","0.165359558079109","0.267776866325692","111","14","107"
"950","Livrar_perna","Oswestry8_v1","0.0726812020910631","0.626892077898021","111","14","107"
"951","Livrar_perna","Oswestry9_v1","0.0509155799827718","0.733518022918761","111","14","107"
"952","Livrar_perna","Oswestry10_v1","0.101254662981605","0.49807691491971","111","14","107"
"953","Livrar_perna","Somatoria_Owestry","0.0245858886098198","0.869443879768112","111","14","107"
"954","Livrar_perna","Ord_RMDQ","-0.0347602739785355","0.862153592511896","76","7","52"
