,demonimador,numerador,Frequência,Qtd_1_Denom,Qtd_0_Demon,D0N0,D0N1,D1N0,D1N1
1360,X15,Livrar_costas,0.666666667,6,94,12,82,2,4
1361,X15,Livrar_perna,0.333333333,6,94,82,12,4,2
1362,X15,Livrar_perda_sens,0,6,94,94,0,6,0
1363,X15,X1,0,7,129,128,1,7,0
1364,X15,X15,1,7,129,129,0,0,7
1365,X15,X16,0.428571429,7,129,112,17,4,3
1366,X15,X17,0.285714286,7,129,126,3,5,2
1367,X15,X18,0.285714286,7,129,115,14,5,2
1368,X15,X19,0,7,129,122,7,7,0
1369,X15,X2,0.142857143,7,129,122,7,6,1
1370,X15,X20,0,7,129,121,8,7,0
1371,X15,X21,0,7,129,122,7,7,0
1372,X15,X22,0,7,129,127,2,7,0
1373,X15,X23,0,7,129,127,2,7,0
1374,X15,X24,0,7,129,103,26,7,0
1375,X15,X25,0,7,129,125,4,7,0
1376,X15,X26,0,7,129,127,2,7,0
1377,X15,X27,0,7,129,124,5,7,0
1378,X15,X28,0,7,129,123,6,7,0
1379,X15,X29,0.571428571,7,129,91,38,3,4
1380,X15,X3,0,7,129,127,2,7,0
1381,X15,X30,0.285714286,7,129,69,60,5,2
1382,X15,X31,0.571428571,7,129,116,13,3,4
1383,X15,X32,0.142857143,7,129,93,36,6,1
1384,X15,X33,0.285714286,7,129,119,10,5,2
1385,X15,X34,0.142857143,7,129,127,2,6,1
1386,X15,X35,0.142857143,7,129,128,1,6,1
1387,X15,X36,0.714285714,7,129,126,3,2,5
1388,X15,X37,0.571428571,7,129,111,18,3,4
1389,X15,X38,0.285714286,7,129,128,1,5,2
1390,X15,X39,0,7,129,114,15,7,0
1391,X15,X4,0.142857143,7,129,126,3,6,1
1392,X15,X40,0.571428571,7,129,128,1,3,4
1393,X15,X41,0.428571429,7,129,125,4,4,3
1394,X15,X42,0,7,129,126,3,7,0
1395,X15,X43,0,7,129,126,3,7,0
1396,X15,X44,0.285714286,7,129,93,36,5,2
1397,X15,X45,0.285714286,7,129,119,10,5,2
1398,X15,X46,0.285714286,7,129,93,36,5,2
1399,X15,X47,0.428571429,7,129,120,9,4,3
1400,X15,X48,0.142857143,7,129,104,25,6,1
1401,X15,X49,0.285714286,7,129,118,11,5,2
1402,X15,X5,0.142857143,7,129,127,2,6,1
1403,X15,X50,0,7,129,127,2,7,0
1404,X15,X51,0.142857143,7,129,129,0,6,1
1405,X15,X52,0,7,129,127,2,7,0
1406,X15,X53,0,7,129,127,2,7,0
1407,X15,X9,0.142857143,7,129,129,0,6,1
1408,X16,Fuma,0.421052632,19,109,71,38,11,8
1409,X16,Cirurgia_coluna,0.470588235,17,101,54,47,9,8
1410,X16,Aposentado,0.45,20,112,90,22,11,9
1411,X16,Desempregado,0.1,20,110,87,23,18,2
1412,X16,Licenca_Medica,0.15,20,112,97,15,17,3
1413,X16,Aposentado_Invalidez,0.157894737,19,112,107,5,16,3
1414,X16,Analgésicos,0.9,20,110,40,70,2,18
1415,X16,OutraDoenca,0.35,20,110,67,43,13,7
1416,X16,Dor_costas,0.95,20,108,36,72,1,19
1417,X16,Dor_pernas,0.95,20,107,71,36,1,19
1418,X16,Retornar_trabalho,0.411764706,17,102,89,13,10,7
1419,X16,Masc,0.7,20,116,42,74,6,14
1420,X16,Fem,0.3,20,116,74,42,14,6
1421,X16,Casado_Amasiado,0.5,20,116,71,45,10,10
1422,X16,Solteiro,0.3,20,116,63,53,14,6
1423,X16,Separado_Divorciado,0.05,20,116,110,6,19,1
1424,X16,X4,0,20,116,113,3,20,0
1425,X16,X5,0,20,116,114,2,20,0
1426,X16,X6,0.15,20,116,109,7,17,3
1427,X16,Livrar_costas,0.894736842,19,81,12,69,2,17
1428,X16,Livrar_perna,0.105263158,19,81,69,12,17,2
1429,X16,Livrar_perda_sens,0,19,81,81,0,19,0
1430,X16,X1,0,20,116,115,1,20,0
1431,X16,X15,0.15,20,116,112,4,17,3
1432,X16,X16,1,20,116,116,0,0,20
1433,X16,X17,0.05,20,116,112,4,19,1
1434,X16,X18,0.05,20,116,101,15,19,1
1435,X16,X19,0.05,20,116,110,6,19,1
1436,X16,X2,0.05,20,116,109,7,19,1
1437,X16,X20,0,20,116,108,8,20,0
1438,X16,X21,0.05,20,116,110,6,19,1
1439,X16,X22,0,20,116,114,2,20,0
1440,X16,X23,0,20,116,114,2,20,0
1441,X16,X24,0.1,20,116,92,24,18,2
1442,X16,X25,0,20,116,112,4,20,0
1443,X16,X26,0,20,116,114,2,20,0
1444,X16,X27,0.05,20,116,112,4,19,1
1445,X16,X28,0,20,116,110,6,20,0
1446,X16,X29,0.8,20,116,90,26,4,16
1447,X16,X3,0,20,116,114,2,20,0
1448,X16,X30,0.8,20,116,70,46,4,16
1449,X16,X31,0.05,20,116,100,16,19,1
1450,X16,X32,0.85,20,116,96,20,3,17
1451,X16,X33,0.05,20,116,105,11,19,1
1452,X16,X34,0.05,20,116,114,2,19,1
1453,X16,X35,0.05,20,116,115,1,19,1
1454,X16,X36,0.05,20,116,109,7,19,1
1455,X16,X37,0.9,20,116,112,4,2,18
1456,X16,X38,0,20,116,113,3,20,0
1457,X16,X39,0.65,20,116,114,2,7,13
1458,X16,X4,0.05,20,116,113,3,19,1
1459,X16,X40,0,20,116,111,5,20,0
1460,X16,X41,0.2,20,116,113,3,16,4
1461,X16,X42,0,20,116,113,3,20,0
1462,X16,X43,0,20,116,113,3,20,0
1463,X16,X44,0.8,20,116,94,22,4,16
1464,X16,X45,0.1,20,116,106,10,18,2
1465,X16,X46,0.8,20,116,94,22,4,16
1466,X16,X47,0.05,20,116,105,11,19,1
1467,X16,X48,0.75,20,116,105,11,5,15
1468,X16,X49,0,20,116,103,13,20,0
1469,X16,X5,0.05,20,116,114,2,19,1
1470,X16,X50,0,20,116,114,2,20,0
1471,X16,X51,0.05,20,116,116,0,19,1
1472,X16,X52,0,20,116,114,2,20,0
1473,X16,X53,0,20,116,114,2,20,0
1474,X16,X9,0.05,20,116,116,0,19,1
1475,X17,Fuma,0.75,4,124,81,43,1,3
1476,X17,Cirurgia_coluna,0.666666667,3,115,62,53,1,2
1477,X17,Aposentado,0,5,127,96,31,5,0
1478,X17,Desempregado,0.2,5,125,101,24,4,1
1479,X17,Licenca_Medica,0.4,5,127,111,16,3,2
1480,X17,Aposentado_Invalidez,0,5,126,118,8,5,0
1481,X17,Analgésicos,0.8,5,125,41,84,1,4
1482,X17,OutraDoenca,0,5,125,75,50,5,0
1483,X17,Dor_costas,1,5,123,37,86,0,5
1484,X17,Dor_pernas,0.4,5,122,69,53,3,2
1485,X17,Retornar_trabalho,0,5,114,94,20,5,0
1486,X17,Masc,1,5,131,48,83,0,5
1487,X17,Fem,0,5,131,83,48,5,0
1488,X17,Casado_Amasiado,0.4,5,131,78,53,3,2
1489,X17,Solteiro,0.4,5,131,74,57,3,2
1490,X17,Separado_Divorciado,0,5,131,124,7,5,0
1491,X17,X4,0.2,5,131,129,2,4,1
1492,X17,X5,0,5,131,129,2,5,0
1493,X17,X6,0,5,131,121,10,5,0
1494,X17,Livrar_costas,1,4,96,14,82,0,4
1495,X17,Livrar_perna,0,4,96,82,14,4,0
1496,X17,Livrar_perda_sens,0,4,96,96,0,4,0
1497,X17,X1,0.2,5,131,131,0,4,1
1498,X17,X15,0.4,5,131,126,5,3,2
1499,X17,X16,0.2,5,131,112,19,4,1
1500,X17,X17,1,5,131,131,0,0,5
1501,X17,X18,1,5,131,120,11,0,5
1502,X17,X19,0.2,5,131,125,6,4,1
1503,X17,X2,0.2,5,131,124,7,4,1
1504,X17,X20,0,5,131,123,8,5,0
1505,X17,X21,0.2,5,131,125,6,4,1
1506,X17,X22,0,5,131,129,2,5,0
1507,X17,X23,0,5,131,129,2,5,0
1508,X17,X24,0.2,5,131,106,25,4,1
1509,X17,X25,0,5,131,127,4,5,0
1510,X17,X26,0,5,131,129,2,5,0
1511,X17,X27,0,5,131,126,5,5,0
1512,X17,X28,0,5,131,125,6,5,0
1513,X17,X29,0.4,5,131,91,40,3,2
1514,X17,X3,0,5,131,129,2,5,0
1515,X17,X30,0.2,5,131,70,61,4,1
1516,X17,X31,0.2,5,131,115,16,4,1
1517,X17,X32,0.2,5,131,95,36,4,1
1518,X17,X33,0,5,131,119,12,5,0
1519,X17,X34,0,5,131,128,3,5,0
1520,X17,X35,0,5,131,129,2,5,0
1521,X17,X36,0.4,5,131,125,6,3,2
1522,X17,X37,0.6,5,131,112,19,2,3
1523,X17,X38,0,5,131,128,3,5,0
1524,X17,X39,0.2,5,131,117,14,4,1
1525,X17,X4,0,5,131,127,4,5,0
1526,X17,X40,0.4,5,131,128,3,3,2
1527,X17,X41,0.4,5,131,126,5,3,2
1528,X17,X42,0,5,131,128,3,5,0
1529,X17,X43,0,5,131,128,3,5,0
1530,X17,X44,0,5,131,93,38,5,0
1531,X17,X45,0,5,131,119,12,5,0
1532,X17,X46,0.2,5,131,94,37,4,1
1533,X17,X47,0,5,131,119,12,5,0
1534,X17,X48,0,5,131,105,26,5,0
1535,X17,X49,0,5,131,118,13,5,0
1536,X17,X5,0,5,131,128,3,5,0
1537,X17,X50,0,5,131,129,2,5,0
1538,X17,X51,0,5,131,130,1,5,0
1539,X17,X52,0,5,131,129,2,5,0
1540,X17,X53,0,5,131,129,2,5,0
1541,X17,X9,0,5,131,130,1,5,0
1542,X18,Fuma,0.642857143,14,114,77,37,5,9
1543,X18,Cirurgia_coluna,0.583333333,12,106,58,48,5,7
1544,X18,Aposentado,0.125,16,116,87,29,14,2
1545,X18,Desempregado,0.25,16,114,93,21,12,4
1546,X18,Licenca_Medica,0.1875,16,116,101,15,13,3
1547,X18,Aposentado_Invalidez,0.0625,16,115,108,7,15,1
1548,X18,Analgésicos,0.866666667,15,115,40,75,2,13
1549,X18,OutraDoenca,0.3125,16,114,69,45,11,5
1550,X18,Dor_costas,0.9375,16,112,36,76,1,15
1551,X18,Dor_pernas,0.3125,16,111,61,50,11,5
1552,X18,Retornar_trabalho,0.125,16,103,85,18,14,2
1553,X18,Masc,0.8125,16,120,45,75,3,13
1554,X18,Fem,0.1875,16,120,75,45,13,3
1555,X18,Casado_Amasiado,0.375,16,120,71,49,10,6
1556,X18,Solteiro,0.5,16,120,69,51,8,8
1557,X18,Separado_Divorciado,0,16,120,113,7,16,0
1558,X18,X4,0.0625,16,120,118,2,15,1
1559,X18,X5,0.0625,16,120,119,1,15,1
1560,X18,X6,0,16,120,110,10,16,0
1561,X18,Livrar_costas,1,12,88,14,74,0,12
1562,X18,Livrar_perna,0,12,88,74,14,12,0
1563,X18,Livrar_perda_sens,0,12,88,88,0,12,0
1564,X18,X1,0.0625,16,120,120,0,15,1
1565,X18,X15,0.125,16,120,115,5,14,2
1566,X18,X16,0.0625,16,120,101,19,15,1
1567,X18,X17,0.3125,16,120,120,0,11,5
1568,X18,X18,1,16,120,120,0,0,16
1569,X18,X19,0.25,16,120,117,3,12,4
1570,X18,X2,0.25,16,120,116,4,12,4
1571,X18,X20,0.3125,16,120,117,3,11,5
1572,X18,X21,0.1875,16,120,116,4,13,3
1573,X18,X22,0.125,16,120,120,0,14,2
1574,X18,X23,0,16,120,118,2,16,0
1575,X18,X24,0.25,16,120,98,22,12,4
1576,X18,X25,0,16,120,116,4,16,0
1577,X18,X26,0.0625,16,120,119,1,15,1
1578,X18,X27,0,16,120,115,5,16,0
1579,X18,X28,0.0625,16,120,115,5,15,1
1580,X18,X29,0.125,16,120,80,40,14,2
1581,X18,X3,0.0625,16,120,119,1,15,1
1582,X18,X30,0.25,16,120,62,58,12,4
1583,X18,X31,0.0625,16,120,104,16,15,1
1584,X18,X32,0.0625,16,120,84,36,15,1
1585,X18,X33,0,16,120,108,12,16,0
1586,X18,X34,0,16,120,117,3,16,0
1587,X18,X35,0.0625,16,120,119,1,15,1
1588,X18,X36,0.125,16,120,114,6,14,2
1589,X18,X37,0.1875,16,120,101,19,13,3
1590,X18,X38,0,16,120,117,3,16,0
1591,X18,X39,0.0625,16,120,106,14,15,1
1592,X18,X4,0.125,16,120,118,2,14,2
1593,X18,X40,0.125,16,120,117,3,14,2
1594,X18,X41,0.125,16,120,115,5,14,2
1595,X18,X42,0.125,16,120,119,1,14,2
1596,X18,X43,0.125,16,120,119,1,14,2
1597,X18,X44,0,16,120,82,38,16,0
1598,X18,X45,0,16,120,108,12,16,0
1599,X18,X46,0.125,16,120,84,36,14,2
1600,X18,X47,0.0625,16,120,109,11,15,1
1601,X18,X48,0,16,120,94,26,16,0
1602,X18,X49,0,16,120,107,13,16,0
1603,X18,X5,0,16,120,117,3,16,0
1604,X18,X50,0,16,120,118,2,16,0
1605,X18,X51,0,16,120,119,1,16,0
1606,X18,X52,0,16,120,118,2,16,0
1607,X18,X53,0.0625,16,120,119,1,15,1
1608,X18,X9,0,16,120,119,1,16,0
1609,X19,Fuma,0.571428571,7,121,79,42,3,4
1610,X19,Cirurgia_coluna,0,4,114,59,55,4,0
1611,X19,Aposentado,0.285714286,7,125,96,29,5,2
1612,X19,Desempregado,0.285714286,7,123,100,23,5,2
1613,X19,Licenca_Medica,0.142857143,7,125,108,17,6,1
1614,X19,Aposentado_Invalidez,0.142857143,7,124,117,7,6,1
1615,X19,Analgésicos,0.833333333,6,124,41,83,1,5
1616,X19,OutraDoenca,0.428571429,7,123,76,47,4,3
1617,X19,Dor_costas,1,7,121,37,84,0,7
1618,X19,Dor_pernas,0.428571429,7,120,68,52,4,3
1619,X19,Retornar_trabalho,0.428571429,7,112,95,17,4,3
1620,X19,Masc,1,7,129,48,81,0,7
1621,X19,Fem,0,7,129,81,48,7,0
1622,X19,Casado_Amasiado,0.428571429,7,129,77,52,4,3
1623,X19,Solteiro,0.428571429,7,129,73,56,4,3
1624,X19,Separado_Divorciado,0,7,129,122,7,7,0
1625,X19,X4,0.142857143,7,129,127,2,6,1
1626,X19,X5,0,7,129,127,2,7,0
1627,X19,X6,0,7,129,119,10,7,0
1628,X19,Livrar_costas,1,5,95,14,81,0,5
1629,X19,Livrar_perna,0,5,95,81,14,5,0
1630,X19,Livrar_perda_sens,0,5,95,95,0,5,0
1631,X19,X1,0,7,129,128,1,7,0
1632,X19,X15,0,7,129,122,7,7,0
1633,X19,X16,0.142857143,7,129,110,19,6,1
1634,X19,X17,0.142857143,7,129,125,4,6,1
1635,X19,X18,0.571428571,7,129,117,12,3,4
1636,X19,X19,1,7,129,129,0,0,7
1637,X19,X2,0.285714286,7,129,123,6,5,2
1638,X19,X20,0.571428571,7,129,125,4,3,4
1639,X19,X21,0.571428571,7,129,126,3,3,4
1640,X19,X22,0.285714286,7,129,129,0,5,2
1641,X19,X23,0,7,129,127,2,7,0
1642,X19,X24,0.571428571,7,129,107,22,3,4
1643,X19,X25,0.285714286,7,129,127,2,5,2
1644,X19,X26,0.142857143,7,129,128,1,6,1
1645,X19,X27,0,7,129,124,5,7,0
1646,X19,X28,0,7,129,123,6,7,0
1647,X19,X29,0.142857143,7,129,88,41,6,1
1648,X19,X3,0.285714286,7,129,129,0,5,2
1649,X19,X30,0.571428571,7,129,71,58,3,4
1650,X19,X31,0,7,129,112,17,7,0
1651,X19,X32,0.142857143,7,129,93,36,6,1
1652,X19,X33,0,7,129,117,12,7,0
1653,X19,X34,0,7,129,126,3,7,0
1654,X19,X35,0,7,129,127,2,7,0
1655,X19,X36,0,7,129,121,8,7,0
1656,X19,X37,0.142857143,7,129,108,21,6,1
1657,X19,X38,0,7,129,126,3,7,0
1658,X19,X39,0.142857143,7,129,115,14,6,1
1659,X19,X4,0.285714286,7,129,127,2,5,2
1660,X19,X40,0,7,129,124,5,7,0
1661,X19,X41,0,7,129,122,7,7,0
1662,X19,X42,0.285714286,7,129,128,1,5,2
1663,X19,X43,0.142857143,7,129,127,2,6,1
1664,X19,X44,0,7,129,91,38,7,0
1665,X19,X45,0,7,129,117,12,7,0
1666,X19,X46,0.285714286,7,129,93,36,5,2
1667,X19,X47,0.142857143,7,129,118,11,6,1
1668,X19,X48,0,7,129,103,26,7,0
1669,X19,X49,0,7,129,116,13,7,0
1670,X19,X5,0,7,129,126,3,7,0
1671,X19,X50,0,7,129,127,2,7,0
1672,X19,X51,0,7,129,128,1,7,0
1673,X19,X52,0,7,129,127,2,7,0
1674,X19,X53,0,7,129,127,2,7,0
1675,X19,X9,0,7,129,128,1,7,0
1676,X2,Fuma,1,8,120,82,38,0,8
1677,X2,Cirurgia_coluna,0.6,5,113,61,52,2,3
1678,X2,Aposentado,0.25,8,124,95,29,6,2
1679,X2,Desempregado,0.375,8,122,100,22,5,3
1680,X2,Licenca_Medica,0.25,8,124,108,16,6,2
1681,X2,Aposentado_Invalidez,0.125,8,123,116,7,7,1
1682,X2,Analgésicos,0.875,8,122,41,81,1,7
1683,X2,OutraDoenca,0.5,8,122,76,46,4,4
1684,X2,Dor_costas,1,8,120,37,83,0,8
1685,X2,Dor_pernas,0.5,8,119,68,51,4,4
1686,X2,Retornar_trabalho,0.25,8,111,93,18,6,2
1687,X2,Masc,0.75,8,128,46,82,2,6
1688,X2,Fem,0.25,8,128,82,46,6,2
1689,X2,Casado_Amasiado,0.125,8,128,74,54,7,1
1690,X2,Solteiro,0.5,8,128,73,55,4,4
1691,X2,Separado_Divorciado,0,8,128,121,7,8,0
1692,X2,X4,0.25,8,128,127,1,6,2
1693,X2,X5,0,8,128,126,2,8,0
1694,X2,X6,0.125,8,128,119,9,7,1
1695,X2,Livrar_costas,1,7,93,14,79,0,7
1696,X2,Livrar_perna,0,7,93,79,14,7,0
1697,X2,Livrar_perda_sens,0,7,93,93,0,7,0
1698,X2,X1,0,8,128,127,1,8,0
1699,X2,X15,0.125,8,128,122,6,7,1
1700,X2,X16,0.125,8,128,109,19,7,1
1701,X2,X17,0.125,8,128,124,4,7,1
1702,X2,X18,0.5,8,128,116,12,4,4
1703,X2,X19,0.25,8,128,123,5,6,2
1704,X2,X2,1,8,128,128,0,0,8
1705,X2,X20,0.125,8,128,121,7,7,1
1706,X2,X21,0.125,8,128,122,6,7,1
1707,X2,X22,0,8,128,126,2,8,0
1708,X2,X23,0,8,128,126,2,8,0
1709,X2,X24,0.375,8,128,105,23,5,3
1710,X2,X25,0,8,128,124,4,8,0
1711,X2,X26,0,8,128,126,2,8,0
1712,X2,X27,0,8,128,123,5,8,0
1713,X2,X28,0.125,8,128,123,5,7,1
1714,X2,X29,0.125,8,128,87,41,7,1
1715,X2,X3,0.25,8,128,128,0,6,2
1716,X2,X30,0.25,8,128,68,60,6,2
1717,X2,X31,0.125,8,128,112,16,7,1
1718,X2,X32,0,8,128,91,37,8,0
1719,X2,X33,0,8,128,116,12,8,0
1720,X2,X34,0.25,8,128,127,1,6,2
1721,X2,X35,0.125,8,128,127,1,7,1
1722,X2,X36,0,8,128,120,8,8,0
1723,X2,X37,0.125,8,128,107,21,7,1
1724,X2,X38,0,8,128,125,3,8,0
1725,X2,X39,0,8,128,113,15,8,0
1726,X2,X4,0.375,8,128,127,1,5,3
1727,X2,X40,0,8,128,123,5,8,0
1728,X2,X41,0,8,128,121,7,8,0
1729,X2,X42,0,8,128,125,3,8,0
1730,X2,X43,0.125,8,128,126,2,7,1
1731,X2,X44,0.125,8,128,91,37,7,1
1732,X2,X45,0.125,8,128,117,11,7,1
1733,X2,X46,0.25,8,128,92,36,6,2
1734,X2,X47,0.25,8,128,118,10,6,2
1735,X2,X48,0.125,8,128,103,25,7,1
1736,X2,X49,0.125,8,128,116,12,7,1
1737,X2,X5,0.375,8,128,128,0,5,3
1738,X2,X50,0.125,8,128,127,1,7,1
1739,X2,X51,0.125,8,128,128,0,7,1
1740,X2,X52,0,8,128,126,2,8,0
1741,X2,X53,0.125,8,128,127,1,7,1
1742,X2,X9,0.125,8,128,128,0,7,1
1743,X20,Fuma,0.375,8,120,77,43,5,3
1744,X20,Cirurgia_coluna,0.166666667,6,112,58,54,5,1
1745,X20,Aposentado,0.25,8,124,95,29,6,2
1746,X20,Desempregado,0.25,8,122,99,23,6,2
1747,X20,Licenca_Medica,0.25,8,124,108,16,6,2
1748,X20,Aposentado_Invalidez,0.125,8,123,116,7,7,1
1749,X20,Analgésicos,0.857142857,7,123,41,82,1,6
1750,X20,OutraDoenca,0.25,8,122,74,48,6,2
1751,X20,Dor_costas,1,8,120,37,83,0,8
1752,X20,Dor_pernas,0.25,8,119,66,53,6,2
1753,X20,Retornar_trabalho,0.375,8,111,94,17,5,3
1754,X20,Masc,0.625,8,128,45,83,3,5
1755,X20,Fem,0.375,8,128,83,45,5,3
1756,X20,Casado_Amasiado,0.5,8,128,77,51,4,4
1757,X20,Solteiro,0.5,8,128,73,55,4,4
1758,X20,Separado_Divorciado,0,8,128,121,7,8,0
1759,X20,X4,0,8,128,125,3,8,0
1760,X20,X5,0,8,128,126,2,8,0
1761,X20,X6,0,8,128,118,10,8,0
1762,X20,Livrar_costas,1,7,93,14,79,0,7
1763,X20,Livrar_perna,0,7,93,79,14,7,0
1764,X20,Livrar_perda_sens,0,7,93,93,0,7,0
1765,X20,X1,0,8,128,127,1,8,0
1766,X20,X15,0,8,128,121,7,8,0
1767,X20,X16,0,8,128,108,20,8,0
1768,X20,X17,0,8,128,123,5,8,0
1769,X20,X18,0.625,8,128,117,11,3,5
1770,X20,X19,0.5,8,128,125,3,4,4
1771,X20,X2,0.125,8,128,121,7,7,1
1772,X20,X20,1,8,128,128,0,0,8
1773,X20,X21,0.5,8,128,125,3,4,4
1774,X20,X22,0.25,8,128,128,0,6,2
1775,X20,X23,0,8,128,126,2,8,0
1776,X20,X24,0.5,8,128,106,22,4,4
1777,X20,X25,0.25,8,128,126,2,6,2
1778,X20,X26,0.125,8,128,127,1,7,1
1779,X20,X27,0,8,128,123,5,8,0
1780,X20,X28,0.125,8,128,123,5,7,1
1781,X20,X29,0.125,8,128,87,41,7,1
1782,X20,X3,0,8,128,126,2,8,0
1783,X20,X30,0.625,8,128,71,57,3,5
1784,X20,X31,0,8,128,111,17,8,0
1785,X20,X32,0,8,128,91,37,8,0
1786,X20,X33,0,8,128,116,12,8,0
1787,X20,X34,0,8,128,125,3,8,0
1788,X20,X35,0,8,128,126,2,8,0
1789,X20,X36,0,8,128,120,8,8,0
1790,X20,X37,0,8,128,106,22,8,0
1791,X20,X38,0,8,128,125,3,8,0
1792,X20,X39,0,8,128,113,15,8,0
1793,X20,X4,0,8,128,124,4,8,0
1794,X20,X40,0,8,128,123,5,8,0
1795,X20,X41,0,8,128,121,7,8,0
1796,X20,X42,0.25,8,128,127,1,6,2
1797,X20,X43,0.25,8,128,127,1,6,2
1798,X20,X44,0,8,128,90,38,8,0
1799,X20,X45,0,8,128,116,12,8,0
1800,X20,X46,0,8,128,90,38,8,0
1801,X20,X47,0,8,128,116,12,8,0
1802,X20,X48,0,8,128,102,26,8,0
1803,X20,X49,0,8,128,115,13,8,0
1804,X20,X5,0,8,128,125,3,8,0
1805,X20,X50,0,8,128,126,2,8,0
1806,X20,X51,0,8,128,127,1,8,0
1807,X20,X52,0,8,128,126,2,8,0
1808,X20,X53,0.125,8,128,127,1,7,1
1809,X20,X9,0,8,128,127,1,8,0
1810,X21,Fuma,0.285714286,7,121,77,44,5,2
1811,X21,Cirurgia_coluna,0,5,113,58,55,5,0
1812,X21,Aposentado,0.285714286,7,125,96,29,5,2
1813,X21,Desempregado,0.142857143,7,123,99,24,6,1
1814,X21,Licenca_Medica,0.142857143,7,125,108,17,6,1
1815,X21,Aposentado_Invalidez,0,7,124,116,8,7,0
1816,X21,Analgésicos,0.857142857,7,123,41,82,1,6
1817,X21,OutraDoenca,0.142857143,7,123,74,49,6,1
1818,X21,Dor_costas,1,7,121,37,84,0,7
1819,X21,Dor_pernas,0.285714286,7,120,67,53,5,2
1820,X21,Retornar_trabalho,0.285714286,7,112,94,18,5,2
1821,X21,Masc,0.714285714,7,129,46,83,2,5
1822,X21,Fem,0.285714286,7,129,83,46,5,2
1823,X21,Casado_Amasiado,0.714285714,7,129,79,50,2,5
1824,X21,Solteiro,0.285714286,7,129,72,57,5,2
1825,X21,Separado_Divorciado,0,7,129,122,7,7,0
1826,X21,X4,0,7,129,126,3,7,0
1827,X21,X5,0,7,129,127,2,7,0
1828,X21,X6,0,7,129,119,10,7,0
1829,X21,Livrar_costas,1,7,93,14,79,0,7
1830,X21,Livrar_perna,0,7,93,79,14,7,0
1831,X21,Livrar_perda_sens,0,7,93,93,0,7,0
1832,X21,X1,0,7,129,128,1,7,0
1833,X21,X15,0,7,129,122,7,7,0
1834,X21,X16,0.142857143,7,129,110,19,6,1
1835,X21,X17,0.142857143,7,129,125,4,6,1
1836,X21,X18,0.428571429,7,129,116,13,4,3
1837,X21,X19,0.571428571,7,129,126,3,3,4
1838,X21,X2,0.142857143,7,129,122,7,6,1
1839,X21,X20,0.571428571,7,129,125,4,3,4
1840,X21,X21,1,7,129,129,0,0,7
1841,X21,X22,0.142857143,7,129,128,1,6,1
1842,X21,X23,0,7,129,127,2,7,0
1843,X21,X24,0.428571429,7,129,106,23,4,3
1844,X21,X25,0.285714286,7,129,127,2,5,2
1845,X21,X26,0.142857143,7,129,128,1,6,1
1846,X21,X27,0,7,129,124,5,7,0
1847,X21,X28,0.142857143,7,129,124,5,6,1
1848,X21,X29,0.142857143,7,129,88,41,6,1
1849,X21,X3,0,7,129,127,2,7,0
1850,X21,X30,0.714285714,7,129,72,57,2,5
1851,X21,X31,0,7,129,112,17,7,0
1852,X21,X32,0.142857143,7,129,93,36,6,1
1853,X21,X33,0.285714286,7,129,119,10,5,2
1854,X21,X34,0,7,129,126,3,7,0
1855,X21,X35,0,7,129,127,2,7,0
1856,X21,X36,0,7,129,121,8,7,0
1857,X21,X37,0.142857143,7,129,108,21,6,1
1858,X21,X38,0,7,129,126,3,7,0
1859,X21,X39,0.142857143,7,129,115,14,6,1
1860,X21,X4,0,7,129,125,4,7,0
1861,X21,X40,0,7,129,124,5,7,0
1862,X21,X41,0,7,129,122,7,7,0
1863,X21,X42,0.142857143,7,129,127,2,6,1
1864,X21,X43,0.285714286,7,129,128,1,5,2
1865,X21,X44,0,7,129,91,38,7,0
1866,X21,X45,0,7,129,117,12,7,0
1867,X21,X46,0.142857143,7,129,92,37,6,1
1868,X21,X47,0,7,129,117,12,7,0
1869,X21,X48,0,7,129,103,26,7,0
1870,X21,X49,0.285714286,7,129,118,11,5,2
1871,X21,X5,0,7,129,126,3,7,0
1872,X21,X50,0,7,129,127,2,7,0
1873,X21,X51,0,7,129,128,1,7,0
1874,X21,X52,0,7,129,127,2,7,0
1875,X21,X53,0.142857143,7,129,128,1,6,1
1876,X21,X9,0,7,129,128,1,7,0
1877,X22,Fuma,0.5,2,126,81,45,1,1
1878,X22,Cirurgia_coluna,0,1,117,62,55,1,0
1879,X22,Aposentado,0.5,2,130,100,30,1,1
1880,X22,Desempregado,0.5,2,128,104,24,1,1
1881,X22,Licenca_Medica,0.5,2,130,113,17,1,1
1882,X22,Aposentado_Invalidez,0,2,129,121,8,2,0
1883,X22,Analgésicos,1,1,129,42,87,0,1
1884,X22,OutraDoenca,0,2,128,78,50,2,0
1885,X22,Dor_costas,1,2,126,37,89,0,2
1886,X22,Dor_pernas,0,2,125,70,55,2,0
1887,X22,Retornar_trabalho,0.5,2,117,98,19,1,1
1888,X22,Masc,1,2,134,48,86,0,2
1889,X22,Fem,0,2,134,86,48,2,0
1890,X22,Casado_Amasiado,1,2,134,81,53,0,2
1891,X22,Solteiro,0,2,134,75,59,2,0
1892,X22,Separado_Divorciado,0,2,134,127,7,2,0
1893,X22,X4,0,2,134,131,3,2,0
1894,X22,X5,0,2,134,132,2,2,0
1895,X22,X6,0,2,134,124,10,2,0
1896,X22,Livrar_costas,1,1,99,14,85,0,1
